onset	duration	sample	type	value
0	0.002	1	Stimulus	S 55
1.492	0.002	747	SyncStatus	Sync Off
3.492	0.002	1747	SyncStatus	Sync Off
5.492	0.002	2747	SyncStatus	Sync Off
7.492	0.002	3747	SyncStatus	Sync Off
9.492	0.002	4747	SyncStatus	Sync Off
11.492	0.002	5747	SyncStatus	Sync Off
13.492	0.002	6747	SyncStatus	Sync Off
15.492	0.002	7747	SyncStatus	Sync Off
17.492	0.002	8747	SyncStatus	Sync Off
19.492	0.002	9747	SyncStatus	Sync Off
21.492	0.002	10747	SyncStatus	Sync Off
23.492	0.002	11747	SyncStatus	Sync Off
25.492	0.002	12747	SyncStatus	Sync Off
27.492	0.002	13747	SyncStatus	Sync Off
29.492	0.002	14747	SyncStatus	Sync Off
31.492	0.002	15747	SyncStatus	Sync Off
33.492	0.002	16747	SyncStatus	Sync Off
35.492	0.002	17747	SyncStatus	Sync Off
37.492	0.002	18747	SyncStatus	Sync Off
39.492	0.002	19747	SyncStatus	Sync Off
41.492	0.002	20747	SyncStatus	Sync Off
43.492	0.002	21747	SyncStatus	Sync Off
45.492	0.002	22747	SyncStatus	Sync Off
47.492	0.002	23747	SyncStatus	Sync Off
49.492	0.002	24747	SyncStatus	Sync Off
51.492	0.002	25747	SyncStatus	Sync Off
53.492	0.002	26747	SyncStatus	Sync Off
55.492	0.002	27747	SyncStatus	Sync Off
57.492	0.002	28747	SyncStatus	Sync Off
59.492	0.002	29747	SyncStatus	Sync Off
61.492	0.002	30747	SyncStatus	Sync Off
63.492	0.002	31747	SyncStatus	Sync Off
65.492	0.002	32747	SyncStatus	Sync Off
67.492	0.002	33747	SyncStatus	Sync Off
69.492	0.002	34747	SyncStatus	Sync Off
71.492	0.002	35747	SyncStatus	Sync Off
73.492	0.002	36747	SyncStatus	Sync Off
75.492	0.002	37747	SyncStatus	Sync Off
77.492	0.002	38747	SyncStatus	Sync Off
79.492	0.002	39747	SyncStatus	Sync Off
81.492	0.002	40747	SyncStatus	Sync Off
83.492	0.002	41747	SyncStatus	Sync Off
85.492	0.002	42747	SyncStatus	Sync Off
87.492	0.002	43747	SyncStatus	Sync Off
89.492	0.002	44747	SyncStatus	Sync Off
91.492	0.002	45747	SyncStatus	Sync Off
93.492	0.002	46747	SyncStatus	Sync Off
95.492	0.002	47747	SyncStatus	Sync Off
97.492	0.002	48747	SyncStatus	Sync Off
99.492	0.002	49747	SyncStatus	Sync Off
101.492	0.002	50747	SyncStatus	Sync Off
103.492	0.002	51747	SyncStatus	Sync Off
105.492	0.002	52747	SyncStatus	Sync Off
107.492	0.002	53747	SyncStatus	Sync Off
109.492	0.002	54747	SyncStatus	Sync Off
111.492	0.002	55747	SyncStatus	Sync Off
113.492	0.002	56747	SyncStatus	Sync Off
115.492	0.002	57747	SyncStatus	Sync Off
117.492	0.002	58747	SyncStatus	Sync Off
119.492	0.002	59747	SyncStatus	Sync Off
121.492	0.002	60747	SyncStatus	Sync Off
123.492	0.002	61747	SyncStatus	Sync Off
125.492	0.002	62747	SyncStatus	Sync Off
127.492	0.002	63747	SyncStatus	Sync Off
129.492	0.002	64747	SyncStatus	Sync Off
131.492	0.002	65747	SyncStatus	Sync Off
133.492	0.002	66747	SyncStatus	Sync Off
135.492	0.002	67747	SyncStatus	Sync Off
137.492	0.002	68747	SyncStatus	Sync Off
139.492	0.002	69747	SyncStatus	Sync Off
141.492	0.002	70747	SyncStatus	Sync Off
143.492	0.002	71747	SyncStatus	Sync Off
145.492	0.002	72747	SyncStatus	Sync Off
147.492	0.002	73747	SyncStatus	Sync Off
149.492	0.002	74747	SyncStatus	Sync Off
151.492	0.002	75747	SyncStatus	Sync Off
153.492	0.002	76747	SyncStatus	Sync Off
155.492	0.002	77747	SyncStatus	Sync Off
157.492	0.002	78747	SyncStatus	Sync Off
159.492	0.002	79747	SyncStatus	Sync Off
161.492	0.002	80747	SyncStatus	Sync Off
163.492	0.002	81747	SyncStatus	Sync Off
165.492	0.002	82747	SyncStatus	Sync Off
167.492	0.002	83747	SyncStatus	Sync Off
169.492	0.002	84747	SyncStatus	Sync Off
171.492	0.002	85747	SyncStatus	Sync Off
173.492	0.002	86747	SyncStatus	Sync Off
175.492	0.002	87747	SyncStatus	Sync Off
177.492	0.002	88747	SyncStatus	Sync Off
179.492	0.002	89747	SyncStatus	Sync Off
181.492	0.002	90747	SyncStatus	Sync Off
183.492	0.002	91747	SyncStatus	Sync Off
185.492	0.002	92747	SyncStatus	Sync Off
187.492	0.002	93747	SyncStatus	Sync Off
189.492	0.002	94747	SyncStatus	Sync Off
191.492	0.002	95747	SyncStatus	Sync Off
193.492	0.002	96747	SyncStatus	Sync Off
195.492	0.002	97747	SyncStatus	Sync Off
197.492	0.002	98747	SyncStatus	Sync Off
199.492	0.002	99747	SyncStatus	Sync Off
201.492	0.002	100747	SyncStatus	Sync Off
203.492	0.002	101747	SyncStatus	Sync Off
205.492	0.002	102747	SyncStatus	Sync Off
207.492	0.002	103747	SyncStatus	Sync Off
209.492	0.002	104747	SyncStatus	Sync Off
211.492	0.002	105747	SyncStatus	Sync Off
213.492	0.002	106747	SyncStatus	Sync Off
215.492	0.002	107747	SyncStatus	Sync Off
217.492	0.002	108747	SyncStatus	Sync Off
219.492	0.002	109747	SyncStatus	Sync Off
221.492	0.002	110747	SyncStatus	Sync Off
223.492	0.002	111747	SyncStatus	Sync Off
225.492	0.002	112747	SyncStatus	Sync Off
227.492	0.002	113747	SyncStatus	Sync Off
229.492	0.002	114747	SyncStatus	Sync Off
231.492	0.002	115747	SyncStatus	Sync Off
233.492	0.002	116747	SyncStatus	Sync Off
235.492	0.002	117747	SyncStatus	Sync Off
237.492	0.002	118747	SyncStatus	Sync Off
239.492	0.002	119747	SyncStatus	Sync Off
241.492	0.002	120747	SyncStatus	Sync Off
243.492	0.002	121747	SyncStatus	Sync Off
245.492	0.002	122747	SyncStatus	Sync Off
247.492	0.002	123747	SyncStatus	Sync Off
249.492	0.002	124747	SyncStatus	Sync Off
251.492	0.002	125747	SyncStatus	Sync Off
253.492	0.002	126747	SyncStatus	Sync Off
255.492	0.002	127747	SyncStatus	Sync Off
257.492	0.002	128747	SyncStatus	Sync Off
259.492	0.002	129747	SyncStatus	Sync Off
261.492	0.002	130747	SyncStatus	Sync Off
263.492	0.002	131747	SyncStatus	Sync Off
265.492	0.002	132747	SyncStatus	Sync Off
267.492	0.002	133747	SyncStatus	Sync Off
269.492	0.002	134747	SyncStatus	Sync Off
271.492	0.002	135747	SyncStatus	Sync Off
273.492	0.002	136747	SyncStatus	Sync Off
275.492	0.002	137747	SyncStatus	Sync Off
277.492	0.002	138747	SyncStatus	Sync Off
279.492	0.002	139747	SyncStatus	Sync Off
281.492	0.002	140747	SyncStatus	Sync Off
283.492	0.002	141747	SyncStatus	Sync Off
285.492	0.002	142747	SyncStatus	Sync Off
287.492	0.002	143747	SyncStatus	Sync Off
289.492	0.002	144747	SyncStatus	Sync Off
291.492	0.002	145747	SyncStatus	Sync Off
293.492	0.002	146747	SyncStatus	Sync Off
295.492	0.002	147747	SyncStatus	Sync Off
297.492	0.002	148747	SyncStatus	Sync Off
299.492	0.002	149747	SyncStatus	Sync Off
